Battery History (2% used, 5292 used of 256KB, 5 strings using 442):
                    0 (9) RESET:TIME: 2017-05-06-17-03-50
                    0 (2) 100 status=discharging health=good plug=none temp=232 volt=4308 +running +wake_lock +wifi_multicast +wifi_radio +screen phone_state=emergency phone_signal_strength=great brightness=dim +wifi_running +wifi wifi_signal_strength=3 wifi_suppl=completed top=u0a48:"com.sec.android.app.launcher"
                    0 (2) 100 user=0:"0"
                    0 (2) 100 userfg=0:"0"
             +6s134ms (2) 100 -top=u0a48:"com.sec.android.app.launcher"
             +6s134ms (2) 100 +top=u0a186:"agostinisalome.it.mobilenode"
            +36s280ms (1) 100 wifi_signal_strength=4
            +39s294ms (1) 100 wifi_signal_strength=3
            +42s313ms (1) 100 wifi_signal_strength=4
            +45s328ms (1) 100 wifi_signal_strength=3
            +49s652ms (1) 100 wifi_suppl=group-handshake
            +49s658ms (1) 100 wifi_suppl=completed
            +57s399ms (1) 100 wifi_signal_strength=4
            +60s417ms (1) 100 wifi_signal_strength=3
          +1m06s453ms (1) 100 wifi_signal_strength=4
          +1m09s471ms (1) 100 wifi_signal_strength=3
          +1m15s508ms (1) 100 wifi_signal_strength=4
          +1m18s527ms (1) 100 wifi_signal_strength=3
          +1m24s563ms (1) 100 wifi_signal_strength=4
          +1m27s582ms (1) 100 wifi_signal_strength=3
          +1m39s648ms (1) 100 wifi_signal_strength=4
          +1m42s667ms (1) 100 wifi_signal_strength=3
          +1m48s703ms (1) 100 wifi_signal_strength=4
          +1m51s721ms (1) 100 wifi_signal_strength=3
          +2m06s812ms (1) 100 wifi_signal_strength=4
          +2m09s827ms (1) 100 wifi_signal_strength=3
          +2m15s860ms (1) 100 wifi_signal_strength=4
          +2m18s879ms (1) 100 wifi_signal_strength=3
          +3m01s117ms (1) 100 wifi_signal_strength=4
          +3m07s153ms (1) 100 wifi_signal_strength=3
          +4m52s741ms (1) 100 wifi_signal_strength=4
          +4m55s760ms (1) 100 wifi_signal_strength=3
          +5m53s072ms (1) 100 wifi_signal_strength=4
          +5m56s092ms (1) 100 wifi_signal_strength=3
          +6m02s125ms (1) 100 wifi_signal_strength=4
          +6m05s145ms (1) 100 wifi_signal_strength=3
          +7m00s190ms (2) 100 volt=4285
          +8m52s844ms (2) 100 +sync=u0a9:"com.google.android.gms.fitness/com.google/bellagio.casino.sdcc@gmail.com"
          +8m52s940ms (2) 100 -sync=u0a9:"com.google.android.gms.fitness/com.google/bellagio.casino.sdcc@gmail.com"
          +8m57s097ms (1) 100 wifi_signal_strength=4
          +9m00s116ms (1) 100 wifi_signal_strength=3
          +9m27s273ms (1) 100 wifi_signal_strength=4
          +9m30s291ms (1) 100 wifi_signal_strength=3
          +9m57s441ms (1) 100 wifi_signal_strength=4
         +10m00s455ms (1) 100 wifi_signal_strength=3
         +10m27s607ms (1) 100 wifi_signal_strength=4
         +10m30s631ms (1) 100 wifi_signal_strength=3
         +10m39s676ms (1) 100 wifi_signal_strength=4
         +10m42s695ms (1) 100 wifi_signal_strength=3
         +10m49s721ms (1) 100 wifi_suppl=group-handshake
         +10m49s727ms (1) 100 wifi_suppl=completed
         +14m31s963ms (1) 100 wifi_signal_strength=4
         +14m34s980ms (1) 100 wifi_signal_strength=3
         +15m14s201ms (1) 100 wifi_signal_strength=4
         +15m17s220ms (1) 100 wifi_signal_strength=3
         +17m45s050ms (1) 100 wifi_signal_strength=4
         +17m48s069ms (1) 100 wifi_signal_strength=3
         +18m15s220ms (1) 100 wifi_signal_strength=4
         +18m18s240ms (1) 100 wifi_signal_strength=3
         +18m36s343ms (1) 100 wifi_signal_strength=4
         +18m39s362ms (1) 100 wifi_signal_strength=3
         +19m30s585ms (2) 100 temp=242
         +19m36s685ms (1) 100 wifi_signal_strength=4
         +19m39s701ms (1) 100 wifi_signal_strength=3
         +20m24s953ms (1) 100 wifi_signal_strength=4
         +20m27s971ms (1) 100 wifi_signal_strength=3
         +20m29s551ms (2) 100 +tmpwhitelist=u0a9:"broadcast:u0a9:com.google.android.gms.gcm.HEARTBEAT_ALARM"
         +20m30s611ms (2) 100 volt=4257 wifi_signal_strength=4
         +20m34s002ms (1) 100 wifi_signal_strength=3
         +20m37s016ms (1) 100 wifi_signal_strength=4
         +20m39s552ms (2) 100 wifi_signal_strength=3 -tmpwhitelist=u0a9:"broadcast:u0a9:com.google.android.gms.gcm.HEARTBEAT_ALARM"
         +20m49s793ms (1) 100 wifi_suppl=group-handshake
         +20m49s799ms (1) 100 wifi_suppl=completed
         +21m34s341ms (1) 100 wifi_signal_strength=4
         +21m37s359ms (1) 100 wifi_signal_strength=3
         +21m40s378ms (1) 100 wifi_signal_strength=4
         +21m43s397ms (1) 100 wifi_signal_strength=3
         +22m31s659ms (1) 100 wifi_signal_strength=4
         +22m34s677ms (1) 100 wifi_signal_strength=3
         +22m40s714ms (1) 100 wifi_signal_strength=4
         +22m43s732ms (1) 100 wifi_signal_strength=3
         +24m26s303ms (1) 100 wifi_signal_strength=4
         +24m29s317ms (1) 100 wifi_signal_strength=3
         +25m30s771ms (2) 099
                 Details: cpu=98580u+117300s
                          /proc/stat=89740 usr, 83370 sys, 1430 io, 0 irq, 770 sirq, 11848190 idle (1,5% of 1d 9h 23m 55s 0ms)
         +29m43s060ms (1) 099 wifi_signal_strength=4
         +29m46s079ms (1) 099 wifi_signal_strength=3
         +30m00s535ms (2) 099 -wifi_multicast
         +30m13s231ms (1) 099 wifi_signal_strength=4
         +30m19s263ms (1) 099 wifi_signal_strength=3
         +30m40s375ms (1) 099 wifi_signal_strength=4
         +30m43s389ms (1) 099 wifi_signal_strength=3
         +30m49s647ms (1) 099 wifi_suppl=group-handshake
         +30m49s650ms (1) 099 wifi_suppl=completed
         +32m10s884ms (1) 099 wifi_signal_strength=4
         +32m13s901ms (1) 099 wifi_signal_strength=3
         +32m30s994ms (2) 098
                 Details: cpu=13240u+15530s
                          /proc/stat=11490 usr, 10210 sys, 100 io, 0 irq, 100 sirq, 1768780 idle (1,2% of 4h 58m 26s 800ms)
         +33m23s302ms (1) 098 wifi_signal_strength=4
         +33m29s338ms (1) 098 wifi_signal_strength=3
         +33m38s387ms (1) 098 wifi_signal_strength=4
         +33m41s406ms (1) 098 wifi_signal_strength=3
         +33m50s458ms (1) 098 wifi_signal_strength=4
         +33m56s495ms (1) 098 wifi_signal_strength=3
         +34m11s583ms (1) 098 wifi_signal_strength=4
         +34m14s601ms (1) 098 wifi_signal_strength=3
